title,lead,content
ما هفت نفر و هفت قهرمانی پرسپولیس (عکس),بازیکنان پرسپولیس در پایان تمرین امروز دست به ابتکار جالبی همراه با کری‌ خاص خود زدند.,"به گزارش “ورزش سه”، گروه هفت با قهرمانی در پرسپولیس؛ این پیامی بود که امروز سیدجلال حسینی، کمال کامیابی‌نیا، علیرضا بیرانوند، محمد انصاری، علی علیپور و محسن ربیع خواه در کنار بوژیدار رادوشوویچ با نمایش عدد هفت به جا گذاشتند.

موفقیت‌های پرسپولیس با برانکو ایوانکوویچ از لیگ برتر در فصل شانزدهم استارت خورد و آنها با سه قهرمانی پیاپی لیگ برتر برتر، یک قهرمانی جام حذفی و سه سوپرکاپ به تیمی بی رقیب تبدیل شدند که البته در فصل جاری نیز با اختلاف ۱۰ امتیازی در صدر، شانس رسیدن به پوکر را برای خود قائل هستند.

* بوژیدار رادوشوویچ به دلیل حضور در بخش پزشکی در این عکس در پایان تمرین غایب بود تا لیست هفت نفره - هفت قهرمانی سرخ‌ها را با یک خلا همراه کند.

ستاره‌های باسابقه پرسپولیس در پایان تمرین امروز اینچنین به کری پرداختند و البته شاید نکته جالب توجه این فریم این باشد که از لیگ شانزدهم تاکنون که آنها به قهرمانی دست یافته‌اند، تنها این جمع ۷ نفره در آن حاضر هستند و ترکیب سرخ‌ها نیز با تغییرات بزرگی همراه بوده است.

دو دروازه‌بان، دو بازیکن از خط دفاعی، دو هافبک دفاعی و در نهایت یک مهاجم، یادگار از سکوی قهرمانی فصل شانزدهم تا به امروز است که توانسته‌اند در این فصل نیز سرخ‌ها را همراهی کنند. البته از این جمع نیز بیرانوند فصل آینده به طور قطع لژیونر خواهد شد و یحیی گل‌محمدی امیدوار است ثبات تیم را در کنار انگیزه بالای دیگر شاگردانش را برای دستیابی به موفقیت‌های بیشتر حفظ کند. جایی که باید دید بزرگترین رویای آنها یعنی رسیدن به قهرمانی آسیا را نیز محقق خواهند کرد یا خیر."
